time,water_mark_wl,discharge,above_sea_wl
2013-01-01 00:00,-0.05,0.44,16.09
2013-01-01 01:00,-0.055,0.405,15.585
2013-01-01 02:00,-0.06,0.37333333333333335,15.986666666666665
2013-01-01 03:00,-0.065,0.3425,15.825
2013-01-01 04:00,-0.07250000000000001,0.295,15.9575
2013-01-01 05:00,-0.0775,0.265,15.7225
2013-01-01 06:00,-0.08,0.25,15.895
2013-01-01 07:00,-0.0825,0.24,15.8975
2013-01-01 08:00,-0.0825,0.24,15.8425
2013-01-01 09:00,-0.08499999999999999,0.22999999999999998,15.875
2013-01-01 10:00,-0.0875,0.22,15.6425
2013-01-01 11:00,-0.0875,0.22,15.9275
2013-01-01 12:00,-0.0875,0.22,15.8025
2013-01-01 13:00,-0.08,0.26,15.935
2013-01-01 14:00,-0.07,0.3175,15.979999999999999
2013-01-01 15:00,-0.0575,0.3975,15.7775
2013-01-01 16:00,-0.0475,0.4675,15.912500000000001
2013-01-01 17:00,-0.0425,0.5075000000000001,15.6675
2013-01-01 18:00,-0.0375,0.555,15.977500000000001
2013-01-01 19:00,-0.035,0.5800000000000001,15.785
2013-01-01 20:00,-0.03,0.635,16.0
2013-01-01 21:00,-0.025,0.69,15.92
2013-01-01 22:00,-0.0225,0.72,15.9375
2013-01-01 23:00,-0.025,0.6950000000000001,15.845
2013-01-02 00:00,-0.035,0.6,15.835
2013-01-02 01:00,-0.0475,0.49,15.8775
2013-01-02 02:00,-0.0625,0.365,15.9875
2013-01-02 03:00,-0.07250000000000001,0.295,15.6925
2013-01-02 04:00,-0.08,0.255,15.879999999999999
2013-01-02 05:00,-0.0825,0.24,15.8425
2013-01-02 06:00,-0.08499999999999999,0.22999999999999998,16.02
2013-01-02 07:00,-0.0875,0.22,15.8025
2013-01-02 08:00,-0.0875,0.22,15.7825
2013-01-02 09:00,-0.09,0.21,15.780000000000001
2013-01-02 10:00,-0.09,0.21,16.015
2013-01-02 11:00,-0.09,0.21,15.780000000000001
2013-01-02 12:00,-0.09,0.21,15.64
2013-01-02 13:00,-0.08249999999999999,0.25,15.842500000000001
2013-01-02 14:00,-0.0725,0.3075,15.997499999999999
2013-01-02 15:00,-0.06,0.3875,15.81
2013-01-02 16:00,-0.0475,0.4675,15.9325
2013-01-02 17:00,-0.0425,0.5075000000000001,15.8275
2013-01-02 18:00,-0.04,0.53,16.045
2013-01-02 19:00,-0.04,0.53,15.6
2013-01-02 20:00,-0.04,0.53,16.01
2013-01-02 21:00,-0.04,0.53,15.870000000000001
2013-01-02 22:00,-0.04,0.53,16.01
2013-01-02 23:00,-0.0425,0.5075000000000001,15.807500000000001
2013-01-03 00:00,-0.0475,0.4675,15.6625
2013-01-03 01:00,-0.055,0.4125,15.96
2013-01-03 02:00,-0.0625,0.3575,15.8625
2013-01-03 03:00,-0.07,0.31,15.855
2013-01-03 04:00,-0.07500000000000001,0.28,15.885
2013-01-03 05:00,-0.0775,0.265,15.8675
2013-01-03 06:00,-0.0825,0.24,15.9125
2013-01-03 07:00,-0.08499999999999999,0.22999999999999998,15.77
2013-01-03 08:00,-0.0875,0.22,15.8375
2013-01-03 09:00,-0.0875,0.22,15.982500000000002
2013-01-03 10:00,-0.0875,0.22,15.7475
2013-01-03 11:00,-0.09,0.21,15.870000000000001
2013-01-03 12:00,-0.0925,0.2,15.8875
2013-01-03 13:00,-0.09,0.215,15.76
2013-01-03 14:00,-0.08,0.2725,15.754999999999999
2013-01-03 15:00,-0.0675,0.34,15.892499999999998
2013-01-03 16:00,-0.052500000000000005,0.43,15.9825
2013-01-03 17:00,-0.045,0.485,15.88
2013-01-03 18:00,-0.0425,0.5075000000000001,15.8825
2013-01-03 19:00,-0.04,0.53,15.67
2013-01-03 20:00,-0.04,0.53,15.935
2013-01-03 21:00,-0.04,0.53,15.995000000000001
2013-01-03 22:00,-0.04,0.53,15.920000000000002
2013-01-03 23:00,-0.0425,0.5075000000000001,15.9375
2013-01-04 00:00,-0.05,0.4525,15.855
2013-01-04 01:00,-0.0575,0.3975,15.9575
2013-01-04 02:00,-0.0675,0.3275,15.6625
2013-01-04 03:00,-0.07500000000000001,0.28,15.815
2013-01-04 04:00,-0.0775,0.265,15.897499999999999
2013-01-04 05:00,-0.0825,0.24,15.8625
2013-01-04 06:00,-0.08499999999999999,0.22999999999999998,15.75
2013-01-04 07:00,-0.0875,0.22,15.8925
2013-01-04 08:00,-0.09,0.21,15.82
2013-01-04 09:00,-0.09,0.21,15.780000000000001
2013-01-04 10:00,-0.0925,0.2,15.8875
2013-01-04 11:00,-0.095,0.19,15.935
2013-01-04 12:00,-0.0975,0.18,15.8075
2013-01-04 13:00,-0.0925,0.20500000000000002,15.7075
2013-01-04 14:00,-0.08,0.2725,15.775
