time,water_mark_wl,discharge,above_sea_wl
2013-01-01 00:00,0.77,0.0,53.47
2013-01-01 01:00,0.77,0.0,53.47
2013-01-01 02:00,0.77,0.0,53.47
2013-01-01 03:00,0.77,0.0,53.42
2013-01-01 04:00,0.7675000000000001,0.0,53.417500000000004
2013-01-01 05:00,0.765,0.0,53.315
2013-01-01 06:00,0.7625,0.0,53.3625
2013-01-01 07:00,0.76,0.0,53.41
2013-01-01 08:00,0.7825,0.065,53.4825
2013-01-01 09:00,0.81,0.1625,53.51
2013-01-01 10:00,0.8375,0.26,53.4375
2013-01-01 11:00,0.865,0.35750000000000004,53.515
2013-01-01 12:00,0.87,0.39,53.57
2013-01-01 13:00,0.8725,0.40750000000000003,53.4725
2013-01-01 14:00,0.875,0.42500000000000004,53.525
2013-01-01 15:00,0.8775,0.4425,53.5775
2013-01-01 16:00,0.885,0.5025000000000001,53.585
2013-01-01 17:00,0.8925000000000001,0.5675,53.542500000000004
2013-01-01 18:00,0.9,0.6325,53.45
2013-01-01 19:00,0.8925000000000001,0.5825,53.5425
2013-01-01 20:00,0.8725,0.4525,53.5725
2013-01-01 21:00,0.8425,0.28,53.542500000000004
2013-01-01 22:00,0.8075,0.1,53.4575
2013-01-01 23:00,0.7875,0.035,53.3375
2013-01-02 00:00,0.775,0.0075,53.475
2013-01-02 01:00,0.77,0.0,53.370000000000005
2013-01-02 02:00,0.77,0.0,53.47
2013-01-02 03:00,0.77,0.0,53.370000000000005
2013-01-02 04:00,0.7675000000000001,0.0,53.4175
2013-01-02 05:00,0.765,0.0,53.365
2013-01-02 06:00,0.7625,0.0,53.4625
2013-01-02 07:00,0.76,0.0,53.46
2013-01-02 08:00,0.78,0.05,53.480000000000004
2013-01-02 09:00,0.8075,0.14750000000000002,53.457499999999996
2013-01-02 10:00,0.8325,0.2275,53.432500000000005
2013-01-02 11:00,0.86,0.325,53.56
2013-01-02 12:00,0.865,0.355,53.465
2013-01-02 13:00,0.865,0.355,53.515
2013-01-02 14:00,0.8674999999999999,0.3725,53.4675
2013-01-02 15:00,0.8674999999999999,0.3725,53.4675
2013-01-02 16:00,0.87,0.39,53.57
2013-01-02 17:00,0.87,0.39,53.519999999999996
2013-01-02 18:00,0.87,0.39,53.519999999999996
2013-01-02 19:00,0.855,0.3125,53.555
2013-01-02 20:00,0.8300000000000001,0.21500000000000002,53.480000000000004
2013-01-02 21:00,0.805,0.11750000000000001,53.355000000000004
2013-01-02 22:00,0.78,0.02,53.48
2013-01-02 23:00,0.7675000000000001,0.0,53.4675
2013-01-03 00:00,0.765,0.0,53.415
2013-01-03 01:00,0.76,0.0,53.41
