time,water_mark_wl,discharge,above_sea_wl
2014-01-01 00:00,0.33,7.59,0.69
2014-01-01 01:00,0.33,7.59,1.58
2014-01-01 02:00,0.32666666666666666,7.413333333333333,0.9699999999999999
2014-01-01 03:00,0.325,7.324999999999999,1.1325
2014-01-01 04:00,0.3225,7.1925,0.8925000000000001
2014-01-01 05:00,0.32,7.06,1.615
2014-01-01 06:00,0.32,7.06,0.8925
2014-01-01 07:00,0.32,7.06,1.35
2014-01-01 08:00,0.32,7.06,0.905
2014-01-01 09:00,0.32,7.06,1.1400000000000001
2014-01-01 10:00,0.43,18.57,1.0150000000000001
2014-01-01 11:00,0.5625,34.002500000000005,1.3425
2014-01-01 12:00,0.615,37.99,1.4100000000000001
2014-01-01 13:00,0.6525,40.572500000000005,1.9325
2014-01-01 14:00,0.5625,30.28,1.3824999999999998
2014-01-01 15:00,0.44,15.41,1.4975
2014-01-01 16:00,0.3925,11.6925,0.9375
2014-01-01 17:00,0.35750000000000004,9.2425,0.705
2014-01-01 18:00,0.3375,8.025,1.3824999999999998
2014-01-01 19:00,0.3275,7.4625,0.9125
2014-01-01 20:00,0.3225,7.1925,1.5875
2014-01-01 21:00,0.32,7.06,1.1400000000000001
2014-01-01 22:00,0.3225,7.1925,0.8675
2014-01-01 23:00,0.355,9.355,0.9525
2014-01-02 00:00,0.385,11.3175,1.1775
2014-01-02 01:00,0.4,12.195,1.2225
2014-01-02 02:00,0.405,12.477500000000001,1.435
2014-01-02 03:00,0.375,10.4475,1.1825
2014-01-02 04:00,0.34750000000000003,8.6175,1.155
2014-01-02 05:00,0.3325,7.74,1.1275
2014-01-02 06:00,0.325,7.324999999999999,0.9225
2014-01-02 07:00,0.3225,7.1925,1.145
2014-01-02 08:00,0.32,7.06,1.35
2014-01-02 09:00,0.32,7.06,1.35
2014-01-02 10:00,0.32,7.06,1.1275
2014-01-02 11:00,0.52,37.800000000000004,1.33
2014-01-02 12:00,0.665,55.6625,1.2225
2014-01-02 13:00,0.72,59.90500000000001,1.54
