time,water_mark_wl,discharge,above_sea_wl
2013-01-01 00:00,0.61,3.17,23.04
2013-01-01 01:00,0.6,2.645,23.02
2013-01-01 02:00,0.6033333333333334,2.8200000000000003,23.026666666666667
2013-01-01 03:00,0.6025,2.7675,23.0225
2013-01-01 04:00,0.6,2.6275,23.03
2013-01-01 05:00,0.6025,2.75,23.0325
2013-01-01 06:00,0.6025,2.75,23.0275
2013-01-01 07:00,0.6025,2.75,23.0325
2013-01-01 08:00,0.6025,2.75,23.0275
2013-01-01 09:00,0.6025,2.75,23.0225
2013-01-01 10:00,0.6,2.61,23.020000000000003
2013-01-01 11:00,0.6,2.61,23.025000000000002
2013-01-01 12:00,0.6,2.61,23.03
2013-01-01 13:00,0.6,2.61,23.025000000000002
2013-01-01 14:00,0.6025,2.75,23.0325
2013-01-01 15:00,0.6025,2.75,23.0225
2013-01-01 16:00,0.6025,2.75,23.0325
2013-01-01 17:00,0.6025,2.75,23.017500000000002
2013-01-01 18:00,0.5974999999999999,2.4875,23.0225
2013-01-01 19:00,0.595,2.365,23.02
2013-01-01 20:00,0.595,2.365,23.015
2013-01-01 21:00,0.5925,2.2425,23.0225
2013-01-01 22:00,0.595,2.365,23.025
2013-01-01 23:00,0.5974999999999999,2.4875,23.0225
2013-01-02 00:00,0.5974999999999999,2.4875,23.012500000000003
2013-01-02 01:00,0.6,2.61,23.03
2013-01-02 02:00,0.6,2.61,23.025000000000002
2013-01-02 03:00,0.5974999999999999,2.4875,23.0275
2013-01-02 04:00,0.6,2.6275,23.02
2013-01-02 05:00,0.6025,2.7675,23.0225
2013-01-02 06:00,0.605,2.9074999999999998,23.035
2013-01-02 07:00,0.6074999999999999,3.03,23.0325
2013-01-02 08:00,0.6074999999999999,3.03,23.0325
2013-01-02 09:00,0.605,2.8899999999999997,23.035
2013-01-02 10:00,0.6025,2.75,23.0225
2013-01-02 11:00,0.6025,2.75,23.0275
2013-01-02 12:00,0.6,2.61,23.025000000000002
2013-01-02 13:00,0.6,2.61,23.025000000000002
2013-01-02 14:00,0.5974999999999999,2.4875,23.0225
2013-01-02 15:00,0.5974999999999999,2.4875,23.0225
2013-01-02 16:00,0.595,2.365,23.025
2013-01-02 17:00,0.5925,2.2425,23.0175
2013-01-02 18:00,0.5925,2.2425,23.0175
2013-01-02 19:00,0.5874999999999999,2.015,23.0125
2013-01-02 20:00,0.585,1.9100000000000001,23.01
2013-01-02 21:00,0.5825,1.805,23.0075
2013-01-02 22:00,0.5825,1.805,23.0075
2013-01-02 23:00,0.585,1.9100000000000001,23.015
2013-01-03 00:00,0.5874999999999999,2.015,23.0075
2013-01-03 01:00,0.59,2.12,23.02
2013-01-03 02:00,0.59,2.12,23.015
2013-01-03 03:00,0.59,2.12,23.009999999999998
2013-01-03 04:00,0.59,2.12,23.009999999999998
2013-01-03 05:00,0.5874999999999999,2.015,23.0075
2013-01-03 06:00,0.5874999999999999,2.015,23.0175
2013-01-03 07:00,0.585,1.9100000000000001,23.015
